shipping_id,order_id,shipping_date,delivery_date,delivery_status,delivery_days
7969,O00007969,2024-03-23 16:25:05.075569,2024-03-27 16:25:05.075569,Delivered,4
7970,O00007970,2024-12-19 05:12:47.233492,2024-12-25 05:12:47.233492,Delivered,6
7971,O00007971,2025-06-11 03:48:32.403211,2025-06-16 03:48:32.403211,Delivered,5
7972,O00007972,2024-10-10 19:36:13.553721,2024-10-12 19:36:13.553721,Delivered,2
7973,O00007973,2025-07-28 14:22:24.067189,2025-08-02 14:22:24.067189,Delivered,5
7974,O00007974,2024-06-29 23:49:38.836319,2024-07-05 23:49:38.836319,Delivered,6
7975,O00007975,2024-05-24 20:19:31.081703,2024-05-29 20:19:31.081703,Delivered,5
7976,O00007976,2025-11-09 20:08:10.273170,2025-11-15 20:08:10.273170,Delivered,6
7977,O00007977,2025-01-27 07:46:18.040821,2025-02-02 07:46:18.040821,Delayed,6
7978,O00007978,2025-08-19 08:03:44.551090,2025-08-25 08:03:44.551090,Delivered,6
7979,O00007979,2025-08-30 22:12:40.780657,2025-09-03 22:12:40.780657,Delivered,4
7980,O00007980,2024-09-04 14:43:51.039978,2024-09-07 14:43:51.039978,Delivered,3
7981,O00007981,2025-03-02 17:26:23.262820,2025-03-06 17:26:23.262820,Delivered,4
7982,O00007982,2025-05-18 13:25:40.207841,2025-05-20 13:25:40.207841,Delivered,2
7983,O00007983,2025-10-21 01:50:16.893574,2025-10-24 01:50:16.893574,Delivered,3
7984,O00007984,2024-04-08 14:44:37.465243,2024-04-14 14:44:37.465243,Delivered,6
7985,O00007985,2025-04-04 15:53:38.532163,2025-04-08 15:53:38.532163,Delivered,4
7986,O00007986,2025-08-17 22:46:11.079941,2025-08-22 22:46:11.079941,Delivered,5
7987,O00007987,2024-03-12 12:28:26.603058,2024-03-17 12:28:26.603058,Delivered,5
7988,O00007988,2025-07-07 17:33:02.069355,2025-07-10 17:33:02.069355,Delivered,3
7989,O00007989,2024-06-27 18:53:31.392743,2024-07-03 18:53:31.392743,Delivered,6
7990,O00007990,2024-05-12 03:02:35.171769,2024-05-17 03:02:35.171769,Delivered,5
7991,O00007991,2024-11-11 14:53:16.832084,2024-11-16 14:53:16.832084,Delivered,5
7992,O00007992,2024-03-22 11:23:02.813113,2024-03-26 11:23:02.813113,Delivered,4
7993,O00007993,2024-10-27 23:17:52.553925,2024-10-29 23:17:52.553925,Delivered,2
7994,O00007994,2024-02-20 09:06:37.554687,2024-02-25 09:06:37.554687,Delivered,5
7995,O00007995,2025-05-11 11:57:39.032373,2025-05-13 11:57:39.032373,Delivered,2
7996,O00007996,2025-05-26 03:07:55.734387,2025-05-31 03:07:55.734387,Delivered,5
7997,O00007997,2024-05-17 02:58:16.662955,2024-05-23 02:58:16.662955,Delivered,6
7998,O00007998,2025-04-30 23:02:24.239406,2025-05-04 23:02:24.239406,Delivered,4
7999,O00007999,2024-06-16 05:52:45.504837,2024-06-19 05:52:45.504837,Delayed,3
8000,O00008000,2024-02-14 16:52:54.705376,2024-02-16 16:52:54.705376,Delivered,2
8001,O00008001,2024-06-24 18:58:21.787109,2024-06-27 18:58:21.787109,Delivered,3
8002,O00008002,2025-04-03 07:54:53.772287,2025-04-08 07:54:53.772287,Delivered,5
8003,O00008003,2024-05-29 23:31:21.244871,2024-06-02 23:31:21.244871,Delivered,4
8004,O00008004,2025-08-23 19:13:13.109629,2025-08-26 19:13:13.109629,Delivered,3
8005,O00008005,2025-02-05 12:14:01.333893,2025-02-07 12:14:01.333893,Delivered,2
8006,O00008006,2025-04-15 23:14:58.640990,2025-04-17 23:14:58.640990,Delivered,2
8007,O00008007,2024-12-16 03:33:05.752612,2024-12-19 03:33:05.752612,Delivered,3
8008,O00008008,2025-03-06 19:43:18.517513,2025-03-11 19:43:18.517513,Delayed,5
8009,O00008009,2025-01-10 21:52:36.026892,2025-01-14 21:52:36.026892,Delivered,4
8010,O00008010,2024-05-15 11:19:16.747156,2024-05-21 11:19:16.747156,Delivered,6
8011,O00008011,2024-07-22 11:54:31.339202,2024-07-24 11:54:31.339202,Delivered,2
8012,O00008012,2024-10-15 13:59:59.415635,2024-10-17 13:59:59.415635,Delivered,2
8013,O00008013,2024-01-25 03:01:30.168097,2024-01-28 03:01:30.168097,Delivered,3
8014,O00008014,2024-09-04 22:48:09.044476,2024-09-08 22:48:09.044476,Delivered,4
8015,O00008015,2025-07-28 12:54:02.862207,2025-08-02 12:54:02.862207,Delivered,5
8016,O00008016,2025-02-03 06:22:20.710502,2025-02-09 06:22:20.710502,Delayed,6
8017,O00008017,2024-01-23 10:10:23.796435,2024-01-25 10:10:23.796435,Delivered,2
8018,O00008018,2025-06-04 20:40:50.534481,2025-06-07 20:40:50.534481,Delivered,3
8019,O00008019,2025-05-17 05:41:46.621646,2025-05-21 05:41:46.621646,Delivered,4
8020,O00008020,2024-08-11 20:58:59.041374,2024-08-15 20:58:59.041374,Delivered,4
8021,O00008021,2025-01-22 02:38:14.332973,2025-01-25 02:38:14.332973,Delivered,3
8022,O00008022,2025-05-28 19:24:10.335132,2025-05-31 19:24:10.335132,Delayed,3
8023,O00008023,2025-07-31 00:52:27.786229,2025-08-04 00:52:27.786229,Delayed,4
8024,O00008024,2025-02-12 22:25:07.483585,2025-02-16 22:25:07.483585,Delivered,4
8025,O00008025,2024-05-31 19:36:26.991300,2024-06-03 19:36:26.991300,Delivered,3
8026,O00008026,2025-10-27 22:42:57.440688,2025-11-01 22:42:57.440688,Delivered,5
8027,O00008027,2024-11-12 07:56:41.320987,2024-11-16 07:56:41.320987,Delivered,4
8028,O00008028,2024-05-26 00:55:44.251159,2024-05-29 00:55:44.251159,Delayed,3
8029,O00008029,2025-01-31 11:43:07.171212,2025-02-03 11:43:07.171212,Delivered,3
8030,O00008030,2024-01-03 16:04:16.359782,2024-01-06 16:04:16.359782,Delivered,3
8031,O00008031,2025-10-19 02:00:22.905875,2025-10-24 02:00:22.905875,Delivered,5
8032,O00008032,2024-12-11 08:06:07.441209,2024-12-14 08:06:07.441209,Delivered,3
8033,O00008033,2025-01-09 12:51:20.738867,2025-01-15 12:51:20.738867,Delivered,6
8034,O00008034,2024-03-09 17:51:00.804349,2024-03-14 17:51:00.804349,Delivered,5
8035,O00008035,2025-04-19 13:11:48.783098,2025-04-25 13:11:48.783098,Delivered,6
8036,O00008036,2024-10-05 12:18:05.539446,2024-10-08 12:18:05.539446,Delivered,3
8037,O00008037,2025-03-24 01:37:34.593449,2025-03-29 01:37:34.593449,Delivered,5
8038,O00008038,2024-03-21 00:21:07.406536,2024-03-25 00:21:07.406536,Delayed,4
8039,O00008039,2024-05-24 22:49:13.918395,2024-05-27 22:49:13.918395,Delivered,3
8040,O00008040,2025-02-24 09:06:33.519145,2025-02-27 09:06:33.519145,Delivered,3
8041,O00008041,2024-11-25 06:22:45.786674,2024-11-29 06:22:45.786674,Delivered,4
8042,O00008042,2024-05-24 16:10:57.283498,2024-05-28 16:10:57.283498,Delivered,4
8043,O00008043,2025-09-27 14:50:35.337049,2025-10-01 14:50:35.337049,Delivered,4
8044,O00008044,2024-01-20 09:43:05.429231,2024-01-23 09:43:05.429231,Delivered,3
8045,O00008045,2024-09-27 23:28:11.416234,2024-10-03 23:28:11.416234,Delivered,6
8046,O00008046,2024-02-21 06:33:34.522967,2024-02-23 06:33:34.522967,Delivered,2
8047,O00008047,2025-02-22 22:04:30.660477,2025-02-25 22:04:30.660477,Delivered,3
8048,O00008048,2024-02-04 00:29:00.173078,2024-02-07 00:29:00.173078,Delayed,3
8049,O00008049,2025-05-25 19:32:08.021962,2025-05-30 19:32:08.021962,Delivered,5
8050,O00008050,2025-06-18 15:03:20.741893,2025-06-24 15:03:20.741893,Delivered,6
8051,O00008051,2025-09-07 20:52:50.091285,2025-09-11 20:52:50.091285,Delivered,4
8052,O00008052,2024-08-19 05:40:07.995697,2024-08-23 05:40:07.995697,Delivered,4
8053,O00008053,2024-07-28 16:59:11.290052,2024-08-02 16:59:11.290052,Delivered,5
8054,O00008054,2025-01-10 00:36:49.722224,2025-01-16 00:36:49.722224,Delayed,6
8055,O00008055,2025-08-13 18:53:39.126384,2025-08-19 18:53:39.126384,Delivered,6
8056,O00008056,2024-10-26 19:18:32.037140,2024-10-29 19:18:32.037140,Delivered,3
8057,O00008057,2024-07-25 01:42:46.695388,2024-07-28 01:42:46.695388,Delivered,3
8058,O00008058,2025-09-14 21:37:23.437434,2025-09-20 21:37:23.437434,Delivered,6
8059,O00008059,2024-12-19 15:47:03.853506,2024-12-22 15:47:03.853506,Delivered,3
8060,O00008060,2024-09-02 00:20:30.504416,2024-09-06 00:20:30.504416,Delivered,4
8061,O00008061,2024-06-23 22:39:28.309888,2024-06-25 22:39:28.309888,Delivered,2
8062,O00008062,2025-07-13 20:04:50.392275,2025-07-16 20:04:50.392275,Delivered,3
8063,O00008063,2024-05-17 08:04:49.292520,2024-05-21 08:04:49.292520,Delivered,4
8064,O00008064,2025-11-09 18:48:07.621662,2025-11-13 18:48:07.621662,Delivered,4
8065,O00008065,2024-02-06 00:03:34.064818,2024-02-09 00:03:34.064818,Delivered,3
8066,O00008066,2025-09-03 12:11:01.654573,2025-09-08 12:11:01.654573,Delivered,5
8067,O00008067,2024-12-23 23:25:53.148772,2024-12-29 23:25:53.148772,Delivered,6
8068,O00008068,2024-08-30 15:38:58.099406,2024-09-04 15:38:58.099406,Delivered,5
8069,O00008069,2024-09-22 06:50:38.867346,2024-09-24 06:50:38.867346,Delivered,2
8070,O00008070,2025-05-31 17:58:50.867640,2025-06-03 17:58:50.867640,Delayed,3
8071,O00008071,2024-09-02 15:07:29.052902,2024-09-06 15:07:29.052902,Delivered,4
8072,O00008072,2025-10-30 15:50:49.044151,2025-11-02 15:50:49.044151,Delivered,3
8073,O00008073,2024-11-04 11:09:22.712898,2024-11-09 11:09:22.712898,Delayed,5
8074,O00008074,2025-05-27 19:59:06.624206,2025-06-01 19:59:06.624206,Delayed,5
8075,O00008075,2024-06-09 23:11:48.086359,2024-06-14 23:11:48.086359,Delivered,5
8076,O00008076,2024-02-11 23:12:35.337028,2024-02-15 23:12:35.337028,Delivered,4
8077,O00008077,2025-08-23 10:34:42.395580,2025-08-27 10:34:42.395580,Delivered,4
8078,O00008078,2024-05-09 13:48:39.194804,2024-05-11 13:48:39.194804,Delivered,2
8079,O00008079,2024-08-17 08:33:10.932100,2024-08-19 08:33:10.932100,Delivered,2
8080,O00008080,2025-11-11 09:01:35.248988,2025-11-13 09:01:35.248988,Delivered,2
8081,O00008081,2024-02-07 13:03:54.996346,2024-02-11 13:03:54.996346,Delayed,4
8082,O00008082,2025-05-27 11:52:52.089862,2025-06-01 11:52:52.089862,Delivered,5
8083,O00008083,2024-02-24 11:23:16.996089,2024-02-28 11:23:16.996089,Delayed,4
8084,O00008084,2025-05-12 13:04:43.619528,2025-05-14 13:04:43.619528,Delivered,2
8085,O00008085,2025-09-23 10:33:49.078314,2025-09-26 10:33:49.078314,Delivered,3
8086,O00008086,2024-08-06 19:49:03.561336,2024-08-12 19:49:03.561336,Delivered,6
8087,O00008087,2024-05-03 01:40:17.200248,2024-05-08 01:40:17.200248,Delivered,5
8088,O00008088,2025-01-04 05:30:48.528544,2025-01-06 05:30:48.528544,Delivered,2
8089,O00008089,2024-06-10 21:39:24.555714,2024-06-16 21:39:24.555714,Delivered,6
8090,O00008090,2024-10-11 11:00:01.169946,2024-10-13 11:00:01.169946,Delivered,2
8091,O00008091,2024-05-14 23:56:20.448612,2024-05-19 23:56:20.448612,Delivered,5
8092,O00008092,2025-04-12 09:19:55.501338,2025-04-14 09:19:55.501338,Delivered,2
8093,O00008093,2024-03-11 00:38:05.577569,2024-03-17 00:38:05.577569,Delivered,6
8094,O00008094,2025-06-01 13:19:36.331706,2025-06-04 13:19:36.331706,Delivered,3
8095,O00008095,2025-05-30 21:16:22.781560,2025-06-05 21:16:22.781560,Delivered,6
8096,O00008096,2024-05-31 21:57:23.370032,2024-06-04 21:57:23.370032,Delivered,4
8097,O00008097,2024-03-04 16:00:07.551610,2024-03-06 16:00:07.551610,Delivered,2
8098,O00008098,2025-03-06 12:45:44.333986,2025-03-11 12:45:44.333986,Delivered,5
8099,O00008099,2025-05-27 22:19:20.967159,2025-05-31 22:19:20.967159,Delivered,4
8100,O00008100,2024-03-26 21:46:51.337848,2024-03-28 21:46:51.337848,Delivered,2
8101,O00008101,2024-07-19 13:10:57.287500,2024-07-24 13:10:57.287500,Delivered,5
8102,O00008102,2024-12-17 01:41:44.018111,2024-12-20 01:41:44.018111,Delivered,3
8103,O00008103,2025-05-21 21:07:18.807978,2025-05-24 21:07:18.807978,Delivered,3
8104,O00008104,2025-04-19 18:50:48.684358,2025-04-23 18:50:48.684358,Delivered,4
8105,O00008105,2024-03-05 21:31:52.497490,2024-03-08 21:31:52.497490,Delivered,3
8106,O00008106,2024-01-07 10:26:36.164043,2024-01-12 10:26:36.164043,Delivered,5
8107,O00008107,2025-08-04 10:03:33.834222,2025-08-10 10:03:33.834222,Delivered,6
8108,O00008108,2024-07-18 14:07:57.467963,2024-07-22 14:07:57.467963,Delivered,4
8109,O00008109,2025-08-03 05:57:20.575107,2025-08-06 05:57:20.575107,Delivered,3
8110,O00008110,2025-05-12 13:57:57.521578,2025-05-14 13:57:57.521578,Delivered,2
8111,O00008111,2024-05-29 13:11:29.355957,2024-06-04 13:11:29.355957,Delivered,6
8112,O00008112,2024-09-22 03:44:49.959552,2024-09-25 03:44:49.959552,Delivered,3
8113,O00008113,2025-05-02 18:42:53.383588,2025-05-06 18:42:53.383588,Delivered,4
8114,O00008114,2025-09-11 22:36:08.772372,2025-09-16 22:36:08.772372,Delivered,5
8115,O00008115,2024-11-12 09:04:12.375627,2024-11-18 09:04:12.375627,Delayed,6
8116,O00008116,2025-03-27 21:48:32.322139,2025-04-01 21:48:32.322139,Delivered,5
8117,O00008117,2025-02-18 04:54:56.702204,2025-02-23 04:54:56.702204,Delivered,5
8118,O00008118,2024-04-26 00:13:52.785354,2024-05-01 00:13:52.785354,Delayed,5
8119,O00008119,2024-04-29 01:52:48.426275,2024-05-05 01:52:48.426275,Delivered,6
8120,O00008120,2024-01-28 21:52:43.666023,2024-02-01 21:52:43.666023,Delivered,4
8121,O00008121,2025-09-02 23:45:13.437860,2025-09-06 23:45:13.437860,Delivered,4
8122,O00008122,2024-02-17 03:57:06.371582,2024-02-19 03:57:06.371582,Delayed,2
8123,O00008123,2025-07-12 00:10:06.868448,2025-07-15 00:10:06.868448,Delivered,3
8124,O00008124,2025-01-22 17:59:19.239769,2025-01-24 17:59:19.239769,Delivered,2
8125,O00008125,2024-07-22 06:30:08.921739,2024-07-25 06:30:08.921739,Delayed,3
8126,O00008126,2025-06-02 16:38:41.812337,2025-06-05 16:38:41.812337,Delivered,3
8127,O00008127,2025-10-06 00:16:54.713180,2025-10-09 00:16:54.713180,Delivered,3
8128,O00008128,2024-02-29 19:01:48.529228,2024-03-05 19:01:48.529228,Delivered,5
8129,O00008129,2024-02-06 05:55:05.523283,2024-02-09 05:55:05.523283,Delivered,3
8130,O00008130,2025-06-30 20:25:45.969971,2025-07-04 20:25:45.969971,Delivered,4
8131,O00008131,2025-05-27 13:07:13.523463,2025-05-30 13:07:13.523463,Delivered,3
8132,O00008132,2024-06-01 15:48:35.642560,2024-06-05 15:48:35.642560,Delivered,4
8133,O00008133,2025-06-18 09:22:00.693123,2025-06-24 09:22:00.693123,Delivered,6
8134,O00008134,2024-07-27 05:09:53.621414,2024-08-01 05:09:53.621414,Delivered,5
8135,O00008135,2024-10-16 13:47:09.288578,2024-10-19 13:47:09.288578,Delivered,3
8136,O00008136,2024-12-17 06:19:27.146783,2024-12-22 06:19:27.146783,Delayed,5
8137,O00008137,2024-02-15 16:23:38.265268,2024-02-20 16:23:38.265268,Delivered,5
8138,O00008138,2024-06-27 12:50:20.043687,2024-06-29 12:50:20.043687,Delivered,2
8139,O00008139,2025-06-23 09:28:44.367948,2025-06-27 09:28:44.367948,Delivered,4
8140,O00008140,2025-06-04 20:35:27.348060,2025-06-06 20:35:27.348060,Delivered,2
8141,O00008141,2025-04-21 13:42:32.530825,2025-04-27 13:42:32.530825,Delivered,6
8142,O00008142,2024-07-02 05:52:53.470994,2024-07-07 05:52:53.470994,Delivered,5
8143,O00008143,2025-11-10 08:31:48.390552,2025-11-13 08:31:48.390552,Delivered,3
8144,O00008144,2024-08-06 15:51:49.604231,2024-08-08 15:51:49.604231,Delivered,2
8145,O00008145,2024-08-09 11:41:13.592285,2024-08-12 11:41:13.592285,Delivered,3
8146,O00008146,2024-04-02 14:39:58.914712,2024-04-05 14:39:58.914712,Delivered,3
8147,O00008147,2024-02-14 06:30:43.161449,2024-02-17 06:30:43.161449,Delivered,3
8148,O00008148,2024-06-20 23:23:17.844962,2024-06-25 23:23:17.844962,Delivered,5
8149,O00008149,2024-03-10 16:37:44.926381,2024-03-15 16:37:44.926381,Delivered,5
8150,O00008150,2024-06-06 23:07:46.395014,2024-06-08 23:07:46.395014,Delivered,2
8151,O00008151,2025-08-07 17:16:46.882362,2025-08-10 17:16:46.882362,Delayed,3
8152,O00008152,2024-06-24 22:57:14.772485,2024-06-29 22:57:14.772485,Delivered,5
8153,O00008153,2024-02-21 03:31:45.797092,2024-02-24 03:31:45.797092,Delivered,3
8154,O00008154,2025-07-28 23:49:56.040218,2025-08-03 23:49:56.040218,Delivered,6
8155,O00008155,2024-08-30 12:18:04.842796,2024-09-02 12:18:04.842796,Delivered,3
8156,O00008156,2024-12-21 16:39:09.229873,2024-12-24 16:39:09.229873,Delivered,3
8157,O00008157,2025-01-01 17:56:49.360646,2025-01-05 17:56:49.360646,Delivered,4
8158,O00008158,2024-12-29 19:28:41.216909,2025-01-01 19:28:41.216909,Delivered,3
8159,O00008159,2025-03-06 20:24:01.034248,2025-03-12 20:24:01.034248,Delivered,6
8160,O00008160,2025-07-07 14:35:02.668906,2025-07-13 14:35:02.668906,Delivered,6
8161,O00008161,2025-05-23 21:28:22.414738,2025-05-27 21:28:22.414738,Delivered,4
8162,O00008162,2024-03-22 03:41:09.478664,2024-03-24 03:41:09.478664,Delivered,2
8163,O00008163,2024-09-19 01:46:49.897676,2024-09-23 01:46:49.897676,Delivered,4
8164,O00008164,2024-12-08 13:46:21.477437,2024-12-11 13:46:21.477437,Delivered,3
8165,O00008165,2024-03-19 07:13:54.181915,2024-03-22 07:13:54.181915,Delivered,3
8166,O00008166,2025-06-28 18:43:15.956054,2025-07-04 18:43:15.956054,Delivered,6
8167,O00008167,2024-11-16 13:43:24.072794,2024-11-19 13:43:24.072794,Delivered,3
8168,O00008168,2025-06-23 00:42:41.248126,2025-06-25 00:42:41.248126,Delayed,2
8169,O00008169,2025-04-22 20:18:53.558182,2025-04-27 20:18:53.558182,Delivered,5
8170,O00008170,2025-09-09 13:42:31.841004,2025-09-11 13:42:31.841004,Delivered,2
8171,O00008171,2024-06-28 13:23:24.661792,2024-06-30 13:23:24.661792,Delivered,2
8172,O00008172,2024-08-20 13:13:45.419682,2024-08-22 13:13:45.419682,Delivered,2
8173,O00008173,2025-01-29 23:18:45.653993,2025-02-01 23:18:45.653993,Delivered,3
8174,O00008174,2025-07-01 00:32:02.440626,2025-07-04 00:32:02.440626,Delivered,3
8175,O00008175,2025-08-27 05:45:37.218875,2025-09-01 05:45:37.218875,Delivered,5
8176,O00008176,2024-07-20 04:47:29.653173,2024-07-24 04:47:29.653173,Delivered,4
8177,O00008177,2025-06-29 10:01:29.542305,2025-07-03 10:01:29.542305,Delivered,4
8178,O00008178,2025-06-11 08:12:36.801090,2025-06-15 08:12:36.801090,Delayed,4
8179,O00008179,2025-02-14 02:22:58.746737,2025-02-16 02:22:58.746737,Delivered,2
8180,O00008180,2025-03-18 07:26:56.896984,2025-03-24 07:26:56.896984,Delivered,6
8181,O00008181,2025-10-04 12:56:51.980517,2025-10-07 12:56:51.980517,Delivered,3
8182,O00008182,2024-09-11 13:53:45.551079,2024-09-17 13:53:45.551079,Delivered,6
8183,O00008183,2024-08-04 03:39:27.384755,2024-08-06 03:39:27.384755,Delivered,2
8184,O00008184,2025-10-01 07:01:19.952603,2025-10-07 07:01:19.952603,Delivered,6
8185,O00008185,2024-04-21 19:17:08.104165,2024-04-27 19:17:08.104165,Delivered,6
8186,O00008186,2025-04-11 22:18:54.010950,2025-04-14 22:18:54.010950,Delivered,3
8187,O00008187,2024-05-06 16:04:17.961538,2024-05-11 16:04:17.961538,Delivered,5
8188,O00008188,2024-10-27 18:42:55.792610,2024-10-30 18:42:55.792610,Delivered,3
8189,O00008189,2024-03-30 18:39:58.346162,2024-04-05 18:39:58.346162,Delivered,6
8190,O00008190,2024-05-16 22:48:41.088646,2024-05-18 22:48:41.088646,Delivered,2
8191,O00008191,2024-04-26 21:33:06.815523,2024-04-28 21:33:06.815523,Delivered,2
8192,O00008192,2024-04-10 20:12:27.936116,2024-04-14 20:12:27.936116,Delivered,4
8193,O00008193,2024-05-01 19:57:17.187628,2024-05-07 19:57:17.187628,Delayed,6
8194,O00008194,2024-06-16 22:45:12.747203,2024-06-20 22:45:12.747203,Delivered,4
8195,O00008195,2025-06-29 04:24:27.909894,2025-07-01 04:24:27.909894,Delivered,2
8196,O00008196,2024-02-05 10:48:51.327282,2024-02-07 10:48:51.327282,Delivered,2
8197,O00008197,2025-02-07 23:44:42.122470,2025-02-09 23:44:42.122470,Delivered,2
8198,O00008198,2024-10-02 00:45:16.029663,2024-10-06 00:45:16.029663,Delivered,4
8199,O00008199,2024-10-20 00:02:11.755754,2024-10-26 00:02:11.755754,Delivered,6
8200,O00008200,2024-01-05 09:22:01.139915,2024-01-11 09:22:01.139915,Delayed,6
8201,O00008201,2024-02-10 12:49:15.435329,2024-02-13 12:49:15.435329,Delivered,3
8202,O00008202,2024-12-26 08:14:36.132572,2024-12-30 08:14:36.132572,Delivered,4
8203,O00008203,2025-11-13 13:14:58.036628,2025-11-16 13:14:58.036628,Delivered,3
8204,O00008204,2024-08-21 03:06:14.392232,2024-08-26 03:06:14.392232,Delivered,5
8205,O00008205,2025-08-01 06:00:49.877614,2025-08-04 06:00:49.877614,Delivered,3
8206,O00008206,2024-01-17 03:45:57.773394,2024-01-19 03:45:57.773394,Delivered,2
8207,O00008207,2024-05-11 02:55:18.318459,2024-05-15 02:55:18.318459,Delivered,4
8208,O00008208,2024-01-12 11:14:57.036396,2024-01-17 11:14:57.036396,Delivered,5
8209,O00008209,2025-01-13 04:22:59.625978,2025-01-16 04:22:59.625978,Delivered,3
8210,O00008210,2024-10-04 15:37:50.182538,2024-10-07 15:37:50.182538,Delivered,3
8211,O00008211,2025-03-20 04:06:33.709343,2025-03-24 04:06:33.709343,Delivered,4
8212,O00008212,2024-01-09 18:27:10.191500,2024-01-14 18:27:10.191500,Delayed,5
8213,O00008213,2025-04-09 02:27:48.292686,2025-04-11 02:27:48.292686,Delayed,2
8214,O00008214,2024-07-21 19:56:48.903096,2024-07-24 19:56:48.903096,Delivered,3
8215,O00008215,2025-01-02 08:18:01.228890,2025-01-08 08:18:01.228890,Delivered,6
8216,O00008216,2024-09-02 06:19:11.851806,2024-09-07 06:19:11.851806,Delivered,5
8217,O00008217,2024-06-21 12:32:03.172270,2024-06-23 12:32:03.172270,Delivered,2
8218,O00008218,2025-06-03 13:48:16.090373,2025-06-08 13:48:16.090373,Delivered,5
8219,O00008219,2024-03-25 11:55:58.527403,2024-03-27 11:55:58.527403,Delivered,2
8220,O00008220,2025-01-18 21:59:23.742069,2025-01-24 21:59:23.742069,Delivered,6
8221,O00008221,2024-11-03 19:20:53.343354,2024-11-05 19:20:53.343354,Delivered,2
8222,O00008222,2024-10-09 02:08:29.865391,2024-10-15 02:08:29.865391,Delivered,6
8223,O00008223,2025-10-04 15:18:28.401830,2025-10-06 15:18:28.401830,Delivered,2
8224,O00008224,2024-04-26 08:45:39.240083,2024-04-28 08:45:39.240083,Delivered,2
8225,O00008225,2024-09-26 08:56:28.561270,2024-10-01 08:56:28.561270,Delivered,5
8226,O00008226,2025-10-25 12:21:10.099081,2025-10-27 12:21:10.099081,Delivered,2
8227,O00008227,2024-04-19 03:49:27.350173,2024-04-22 03:49:27.350173,Delivered,3
8228,O00008228,2024-07-05 07:11:52.807792,2024-07-09 07:11:52.807792,Delayed,4
8229,O00008229,2025-09-04 17:13:15.821934,2025-09-08 17:13:15.821934,Delivered,4
